episode,reward,avg_loss,epsilon,success,steps
2135,21.000,14.08419,0.050,0,50
2136,35.000,14.15518,0.050,0,50
2137,68.200,12.46882,0.050,1,23
2138,58.200,14.00039,0.050,1,18
2139,7.500,13.99712,0.050,0,50
2140,23.000,14.54869,0.050,0,50
2141,32.000,13.92068,0.050,0,50
2142,54.400,14.78766,0.050,1,16
2143,75.800,12.81139,0.050,1,47
2144,21.500,13.13680,0.050,0,50
2145,37.500,13.98216,0.050,0,50
2146,57.900,13.58175,0.050,1,16
2147,80.100,15.45338,0.050,1,34
2148,24.500,13.94576,0.050,0,50
2149,23.000,15.02300,0.050,0,50
2150,65.500,15.65665,0.050,1,30
2151,9.500,13.65223,0.050,0,50
2152,66.000,11.84825,0.050,1,30
2153,59.200,13.74688,0.050,1,18
2154,27.000,13.51089,0.050,0,50
2155,7.500,14.80915,0.050,0,50
2156,10.500,14.01701,0.050,0,50
2157,22.000,13.98870,0.050,0,50
2158,16.000,13.79594,0.050,0,50
2159,54.300,11.50503,0.050,1,12
2160,67.700,14.27590,0.050,1,33
2161,56.200,14.38652,0.050,1,8
2162,21.500,13.69094,0.050,0,50
2163,58.900,14.23139,0.050,1,16
2164,54.000,11.07823,0.050,1,5
2165,73.800,13.02582,0.050,1,37
2166,52.700,10.32933,0.050,1,8
2167,28.000,12.59826,0.050,0,50
2168,31.000,11.93248,0.050,0,50
2169,54.600,14.81355,0.050,1,9
2170,26.500,13.87995,0.050,0,50
2171,58.600,14.30097,0.050,1,19
2172,31.000,14.06989,0.050,0,50
2173,27.500,14.50509,0.050,0,50
2174,21.000,14.66928,0.050,0,50
2175,57.700,15.12811,0.050,1,13
2176,70.700,13.58476,0.050,1,38
2177,31.000,14.06861,0.050,0,50
2178,15.000,14.13598,0.050,0,50
2179,71.200,14.30796,0.050,1,43
2180,57.900,14.93897,0.050,1,11
2181,26.500,14.51129,0.050,0,50
2182,32.000,14.52791,0.050,0,50
2183,58.700,11.16674,0.050,1,18
2184,52.400,14.65687,0.050,1,6
2185,19.000,12.00466,0.050,0,50
2186,31.000,13.83905,0.050,0,50
2187,19.000,13.46660,0.050,0,50
2188,25.000,13.74088,0.050,0,50
2189,18.000,14.48305,0.050,0,50
2190,30.000,13.48355,0.050,0,50
2191,56.800,16.24498,0.050,1,17
2192,53.400,11.02617,0.050,1,6
2193,28.500,13.21189,0.050,0,50
2194,78.700,14.27919,0.050,1,38
2195,57.100,14.12956,0.050,1,19
2196,30.000,12.54688,0.050,0,50
2197,58.500,15.66039,0.050,1,20
2198,53.000,14.40166,0.050,1,10
2199,23.500,14.61511,0.050,0,50
2200,0.500,13.22648,0.050,0,50
2201,72.000,14.94399,0.050,1,35
2202,66.100,13.20299,0.050,1,24
2203,15.000,13.57363,0.050,0,50
2204,10.000,13.76276,0.050,0,50
2205,29.000,13.40213,0.050,0,50
2206,65.600,13.22833,0.050,1,44
2207,57.500,13.41214,0.050,1,20
2208,28.000,14.58939,0.050,0,50
2209,18.000,13.86280,0.050,0,50
2210,54.500,12.88004,0.050,1,15
2211,15.500,12.61649,0.050,0,50
2212,74.200,14.94098,0.050,1,33
2213,31.500,14.21674,0.050,0,50
2214,28.000,12.64665,0.050,0,50
2215,20.500,12.38801,0.050,0,50
2216,59.800,15.84587,0.050,1,17
2217,27.000,14.81624,0.050,0,50
2218,27.000,13.72768,0.050,0,50
2219,12.000,13.74271,0.050,0,50
2220,54.000,21.12598,0.050,1,5
2221,53.500,12.88641,0.050,1,5
2222,13.500,13.17213,0.050,0,50
2223,16.000,14.92487,0.050,0,50
2224,39.500,13.02811,0.050,0,50
2225,37.000,13.16385,0.050,0,50
2226,55.900,13.88314,0.050,1,11
2227,71.700,13.54009,0.050,1,33
2228,21.000,13.69067,0.050,0,50
2229,20.500,13.82453,0.050,0,50
2230,52.100,13.03471,0.050,1,4
2231,54.600,14.72436,0.050,1,14
2232,31.000,13.95396,0.050,0,50
2233,53.600,13.28184,0.050,1,9
2234,59.500,13.31039,0.050,1,20
2235,55.100,12.14201,0.050,1,9
2236,53.400,13.18194,0.050,1,6
2237,54.900,14.05529,0.050,1,11
2238,68.900,13.71974,0.050,1,36
2239,20.500,13.78050,0.050,0,50
2240,70.900,15.24098,0.050,1,46
2241,68.400,13.99021,0.050,1,46
2242,54.700,15.28764,0.050,1,8
2243,16.000,14.78716,0.050,0,50
2244,30.500,12.97359,0.050,0,50
2245,8.500,13.34951,0.050,0,50
2246,70.400,13.87767,0.050,1,31
2247,12.000,15.20906,0.050,0,50
2248,18.000,14.05882,0.050,0,50
2249,13.000,14.26474,0.050,0,50
2250,54.000,9.38050,0.050,1,5
2251,55.800,16.63696,0.050,1,17
2252,54.800,13.97350,0.050,1,7
2253,11.000,14.46005,0.050,0,50
2254,55.500,15.46065,0.050,1,15
2255,19.500,13.43860,0.050,0,50
2256,21.000,13.50142,0.050,0,50
2257,21.000,13.05036,0.050,0,50
2258,24.500,13.79916,0.050,0,50
2259,28.000,14.49640,0.050,0,50
2260,60.500,13.71955,0.050,1,35
2261,62.400,14.47637,0.050,1,21
2262,1.000,15.15377,0.050,0,50
2263,8.500,14.66131,0.050,0,50
2264,51.200,6.80247,0.050,1,3
2265,51.800,13.26708,0.050,1,7
2266,10.000,13.62250,0.050,0,50
2267,36.500,13.36647,0.050,0,50
2268,52.300,16.72646,0.050,1,2
2269,52.300,20.56618,0.050,1,2
2270,23.000,14.06901,0.050,0,50
2271,59.200,17.29470,0.050,1,13
2272,4.500,13.57721,0.050,0,50
2273,41.500,14.90395,0.050,0,50
2274,20.000,13.40049,0.050,0,50
2275,23.000,13.32842,0.050,0,50
2276,25.500,12.34473,0.050,0,50
2277,38.000,14.97033,0.050,0,50
2278,58.300,16.51234,0.050,1,12
2279,63.600,14.88335,0.050,1,34
2280,55.200,13.87900,0.050,1,18
2281,31.500,13.93716,0.050,0,50
2282,23.000,14.86470,0.050,0,50
2283,33.000,15.07683,0.050,0,50
2284,68.500,14.37685,0.050,1,35
2285,53.000,15.87120,0.050,1,5
2286,53.500,15.18854,0.050,1,5
2287,18.500,14.28016,0.050,0,50
2288,35.500,15.60040,0.050,0,50
2289,59.900,14.84447,0.050,1,36
2290,77.200,14.84166,0.050,1,38
2291,17.000,13.53515,0.050,0,50
2292,33.500,13.95104,0.050,0,50
2293,57.300,14.87640,0.050,1,42
2294,56.900,14.80510,0.050,1,11
2295,35.000,14.67671,0.050,0,50
2296,33.000,14.87077,0.050,0,50
2297,19.000,14.96945,0.050,0,50
2298,6.000,14.36327,0.050,0,50
2299,53.800,15.02742,0.050,1,42
2300,29.500,14.71002,0.050,0,50
2301,39.000,15.15251,0.050,0,50
2302,14.500,13.87114,0.050,0,50
2303,1.500,13.54288,0.050,0,50
2304,67.500,15.19487,0.050,1,50
2305,30.500,14.00100,0.050,0,50
2306,14.000,13.37525,0.050,0,50
2307,57.100,15.70825,0.050,1,9
2308,53.800,14.45766,0.050,1,12
2309,60.200,15.90192,0.050,1,23
2310,23.000,15.71679,0.050,0,50
2311,60.400,14.04459,0.050,1,26
2312,20.500,14.72461,0.050,0,50
2313,56.500,13.40734,0.050,1,10
2314,18.000,13.74345,0.050,0,50
2315,30.500,15.51279,0.050,0,50
2316,34.500,14.48917,0.050,0,50
2317,19.000,14.45747,0.050,0,50
2318,88.400,15.28389,0.050,1,46
2319,34.500,14.73047,0.050,0,50
2320,53.000,15.38625,0.050,1,15
2321,71.200,14.14043,0.050,1,33
2322,54.500,13.06948,0.050,1,5
2323,60.000,14.73864,0.050,1,15
2324,23.500,13.22017,0.050,0,50
2325,53.100,14.84770,0.050,1,9
2326,24.000,14.68055,0.050,0,50
2327,22.000,13.66585,0.050,0,50
2328,63.000,12.91879,0.050,1,50
2329,65.900,12.41714,0.050,1,31
2330,24.000,13.64043,0.050,0,50
2331,9.000,14.19412,0.050,0,50
2332,56.600,13.96346,0.050,1,19
2333,34.500,15.68917,0.050,0,50
2334,12.500,15.22151,0.050,0,50
2335,11.500,12.81479,0.050,0,50
2336,17.500,13.95043,0.050,0,50
2337,22.000,14.97920,0.050,0,50
2338,31.500,14.60777,0.050,0,50
2339,5.500,14.26698,0.050,0,50
2340,55.400,14.63451,0.050,1,6
2341,26.000,13.62174,0.050,0,50
2342,18.000,14.20668,0.050,0,50
2343,63.900,15.47779,0.050,1,31
2344,11.500,12.18542,0.050,0,50
2345,17.500,13.46844,0.050,0,50
2346,66.000,13.63172,0.050,1,35
2347,18.500,14.55183,0.050,0,50
2348,12.000,14.42151,0.050,0,50
2349,80.000,14.55399,0.050,1,40
2350,76.300,14.65232,0.050,1,47
2351,70.100,14.74026,0.050,1,29
2352,20.000,13.17507,0.050,0,50
2353,68.200,14.10874,0.050,1,28
2354,19.000,14.66331,0.050,0,50
2355,19.000,14.55455,0.050,0,50
2356,19.000,13.81455,0.050,0,50
2357,54.400,14.60886,0.050,1,11
2358,22.000,14.36331,0.050,0,50
2359,22.500,13.23294,0.050,0,50
2360,23.500,14.33446,0.050,0,50
2361,18.500,14.74257,0.050,0,50
2362,53.400,13.55654,0.050,1,6
2363,16.500,15.01959,0.050,0,50
2364,39.000,13.51448,0.050,0,50
2365,25.000,14.60246,0.050,0,50
2366,8.000,14.35033,0.050,0,50
2367,54.200,13.91531,0.050,1,8
2368,37.500,12.41047,0.050,0,50
2369,60.500,17.01688,0.050,1,25
2370,21.000,16.38592,0.050,0,50
2371,13.500,15.01145,0.050,0,50
2372,28.000,14.84903,0.050,0,50
2373,63.000,14.53428,0.050,1,40
2374,58.800,14.59872,0.050,1,17
2375,19.000,13.18525,0.050,0,50
2376,3.000,14.41982,0.050,0,50
2377,71.100,14.00436,0.050,1,49
2378,5.000,15.14780,0.050,0,50
2379,15.500,14.73892,0.050,0,50
2380,18.500,12.79585,0.050,0,50
2381,17.500,15.53735,0.050,0,50
2382,17.000,14.02478,0.050,0,50
2383,26.500,14.19719,0.050,0,50
2384,60.400,14.44241,0.050,1,46
2385,7.000,14.00543,0.050,0,50
2386,4.000,13.42776,0.050,0,50
2387,19.500,12.15345,0.050,0,50
2388,15.000,15.47436,0.050,0,50
2389,11.500,13.63252,0.050,0,50
2390,29.500,13.88081,0.050,0,50
2391,24.500,14.26357,0.050,0,50
2392,15.500,13.39115,0.050,0,50
2393,28.000,13.86514,0.050,0,50
2394,54.900,14.30621,0.050,1,16
2395,59.300,13.56275,0.050,1,42
2396,53.700,12.95104,0.050,1,8
2397,53.400,16.23118,0.050,1,6
2398,17.500,14.90054,0.050,0,50
2399,-4.500,15.15850,0.050,0,50
2400,10.500,14.03409,0.050,0,50
2401,15.500,14.26881,0.050,0,50
2402,83.000,15.33689,0.050,1,50
2403,53.600,15.47604,0.050,1,4
2404,76.700,16.23697,0.050,1,43
2405,61.000,15.03290,0.050,1,35
2406,40.500,12.92884,0.050,0,50
2407,55.600,16.00844,0.050,1,9
2408,58.900,15.31844,0.050,1,16
2409,17.000,13.96639,0.050,0,50
2410,56.100,13.42922,0.050,1,9
2411,23.500,14.56996,0.050,0,50
2412,53.200,11.87337,0.050,1,3
2413,61.300,13.43086,0.050,1,32
2414,52.200,15.16627,0.050,1,3
2415,28.500,13.06065,0.050,0,50
2416,24.500,14.23935,0.050,0,50
2417,10.000,14.83425,0.050,0,50
2418,52.100,14.70466,0.050,1,4
2419,68.900,15.27755,0.050,1,31
2420,65.100,14.80853,0.050,1,34
2421,23.000,13.71529,0.050,0,50
2422,19.000,14.68629,0.050,0,50
2423,53.300,10.65565,0.050,1,7
2424,51.800,14.96654,0.050,1,2
2425,7.500,14.23267,0.050,0,50
2426,26.500,15.01612,0.050,0,50
2427,60.700,13.18330,0.050,1,43
2428,24.500,13.27013,0.050,0,50
2429,57.000,12.42128,0.050,1,25
2430,15.000,14.35955,0.050,0,50
2431,22.500,14.17314,0.050,0,50
2432,52.500,15.61614,0.050,1,5
2433,34.000,15.02786,0.050,0,50
2434,52.600,15.53653,0.050,1,14
2435,58.000,13.70425,0.050,1,15
2436,16.000,13.61296,0.050,0,50
2437,53.300,13.79261,0.050,1,32
2438,17.500,13.44621,0.050,0,50
2439,72.000,15.32116,0.050,1,45
2440,15.500,14.13738,0.050,0,50
2441,15.500,13.98441,0.050,0,50
2442,18.500,13.29843,0.050,0,50
2443,55.900,13.79642,0.050,1,31
2444,13.000,15.29460,0.050,0,50
2445,52.300,14.03102,0.050,1,7
2446,6.000,13.70520,0.050,0,50
2447,15.500,14.66910,0.050,0,50
2448,26.000,14.49671,0.050,0,50
2449,56.700,16.17237,0.050,1,13
2450,5.500,14.20371,0.050,0,50
2451,37.000,13.55982,0.050,0,50
2452,51.600,14.40919,0.050,1,4
2453,82.300,13.96630,0.050,1,42
2454,56.000,14.07068,0.050,1,10
2455,71.200,13.10706,0.050,1,43
2456,59.400,14.98585,0.050,1,16
2457,11.000,13.91284,0.050,0,50
2458,23.000,13.69836,0.050,0,50
2459,82.000,15.05706,0.050,1,45
2460,15.000,13.19136,0.050,0,50
2461,65.700,12.85830,0.050,1,28
2462,21.500,14.96466,0.050,0,50
2463,52.500,16.53867,0.050,1,5
2464,38.500,13.94197,0.050,0,50
2465,12.500,13.99776,0.050,0,50
2466,8.500,16.45669,0.050,0,50
2467,39.500,13.79901,0.050,0,50
2468,23.000,14.16230,0.050,0,50
2469,30.000,14.94430,0.050,0,50
2470,56.200,15.64214,0.050,1,13
2471,82.200,14.36242,0.050,1,48
2472,14.000,13.63471,0.050,0,50
2473,9.000,14.42986,0.050,0,50
2474,61.000,15.14853,0.050,1,20
2475,57.300,14.51963,0.050,1,12
2476,9.000,13.56282,0.050,0,50
2477,71.800,13.85907,0.050,1,42
2478,69.500,13.33351,0.050,1,35
2479,32.500,13.81781,0.050,0,50
2480,17.000,12.90133,0.050,0,50
2481,55.100,14.08912,0.050,1,9
2482,50.400,14.05043,0.050,1,11
2483,56.300,13.41960,0.050,1,7
2484,52.500,12.12052,0.050,1,5
2485,54.300,11.14432,0.050,1,7
2486,28.000,14.73633,0.050,0,50
2487,16.500,14.49524,0.050,0,50
2488,53.200,8.45212,0.050,1,3
2489,55.100,17.83297,0.050,1,9
2490,10.500,12.73192,0.050,0,50
2491,17.500,14.71996,0.050,0,50
2492,6.500,14.77442,0.050,0,50
2493,52.400,14.58879,0.050,1,6
2494,28.500,13.91465,0.050,0,50
2495,60.800,14.71605,0.050,1,22
2496,53.600,11.81665,0.050,1,9
2497,52.800,13.40871,0.050,1,7
2498,56.200,14.62776,0.050,1,13
2499,18.500,14.73218,0.050,0,50
2500,55.200,11.24235,0.050,1,8
2501,57.000,15.79080,0.050,1,10
2502,56.700,16.33698,0.050,1,8
2503,14.000,14.69107,0.050,0,50
2504,21.500,15.21051,0.050,0,50
2505,62.500,14.92968,0.050,1,20
2506,53.600,15.29732,0.050,1,9
2507,15.500,13.74437,0.050,0,50
2508,65.700,14.38670,0.050,1,28
2509,65.800,14.39983,0.050,1,42
2510,63.300,12.67708,0.050,1,42
2511,13.500,14.14866,0.050,0,50
2512,59.600,14.20754,0.050,1,44
2513,62.800,13.75210,0.050,1,42
2514,56.100,16.02240,0.050,1,14
2515,52.500,16.53491,0.050,1,5
2516,23.000,13.91980,0.050,0,50
2517,56.600,13.79638,0.050,1,19
2518,25.000,14.20654,0.050,0,50
2519,10.500,14.47799,0.050,0,50
2520,40.500,15.63842,0.050,0,50
2521,58.600,12.10868,0.050,1,14
2522,53.500,15.96601,0.050,1,15
2523,8.500,14.14769,0.050,0,50
2524,18.500,14.21995,0.050,0,50
2525,15.500,14.45959,0.050,0,50
2526,81.800,14.97268,0.050,1,42
2527,54.600,14.81016,0.050,1,14
2528,52.900,10.82522,0.050,1,6
2529,52.500,15.09604,0.050,1,5
2530,10.000,16.08881,0.050,0,50
2531,64.700,12.56517,0.050,1,23
2532,52.600,19.69886,0.050,1,4
2533,19.000,13.46822,0.050,0,50
2534,58.200,15.28571,0.050,1,18
2535,37.000,15.13318,0.050,0,50
2536,60.900,13.50502,0.050,1,31
2537,25.000,14.61314,0.050,0,50
2538,53.400,14.32651,0.050,1,6
2539,59.600,15.06217,0.050,1,19
2540,51.900,12.31337,0.050,1,11
2541,52.400,14.04549,0.050,1,21
2542,24.500,14.64440,0.050,0,50
2543,17.000,14.46785,0.050,0,50
2544,61.900,13.58696,0.050,1,36
2545,34.000,15.29362,0.050,0,50
2546,10.000,14.46501,0.050,0,50
2547,57.500,13.53641,0.050,1,15
2548,4.000,13.68565,0.050,0,50
2549,32.000,14.91635,0.050,0,50
2550,63.900,13.74373,0.050,1,21
2551,23.000,14.32124,0.050,0,50
2552,25.000,14.29558,0.050,0,50
2553,59.800,13.71775,0.050,1,27
2554,65.100,15.08058,0.050,1,19
2555,57.700,14.83442,0.050,1,18
2556,65.600,16.73492,0.050,1,19
2557,24.000,14.68406,0.050,0,50
2558,16.500,14.17751,0.050,0,50
2559,19.000,15.87775,0.050,0,50
2560,30.500,12.94684,0.050,0,50
2561,38.000,14.30854,0.050,0,50
2562,17.000,14.15997,0.050,0,50
2563,16.000,12.83312,0.050,0,50
2564,61.300,12.91848,0.050,1,22
2565,17.000,15.13918,0.050,0,50
2566,56.600,14.70027,0.050,1,9
2567,67.700,14.22875,0.050,1,28
2568,68.700,14.73561,0.050,1,33
2569,17.500,14.48239,0.050,0,50
2570,43.000,14.97297,0.050,0,50
2571,15.500,12.89961,0.050,0,50
2572,62.900,16.12860,0.050,1,26
2573,52.000,12.24413,0.050,1,5
2574,19.000,13.64295,0.050,0,50
2575,56.600,13.42720,0.050,1,14
2576,26.000,13.17149,0.050,0,50
2577,56.700,14.73989,0.050,1,28
2578,25.500,14.07630,0.050,0,50
2579,57.700,13.23627,0.050,1,33
2580,62.900,12.71969,0.050,1,31
2581,61.000,14.88263,0.050,1,30
2582,55.200,14.88448,0.050,1,8
2583,53.200,13.86502,0.050,1,13
2584,55.100,17.42439,0.050,1,9
2585,56.100,10.29799,0.050,1,9
2586,18.000,13.83874,0.050,0,50
2587,20.500,14.18290,0.050,0,50
2588,62.700,15.28756,0.050,1,28
2589,66.800,13.49222,0.050,1,37
2590,29.000,15.13238,0.050,0,50
2591,21.000,14.34940,0.050,0,50
2592,9.500,14.33824,0.050,0,50
2593,23.500,13.25086,0.050,0,50
2594,22.000,14.60244,0.050,0,50
2595,61.100,14.14958,0.050,1,19
2596,68.100,12.44859,0.050,1,34
2597,51.500,12.46708,0.050,1,5
2598,17.000,13.98677,0.050,0,50
2599,54.600,10.61592,0.050,1,9
2600,56.200,13.97768,0.050,1,18
2601,61.400,15.42971,0.050,1,31
2602,15.500,14.04184,0.050,0,50
2603,55.300,14.16942,0.050,1,22
2604,19.000,12.81587,0.050,0,50
2605,19.500,14.82916,0.050,0,50
2606,22.500,14.19954,0.050,0,50
2607,73.400,15.04595,0.050,1,46
2608,62.800,13.45269,0.050,1,32
2609,2.000,13.67325,0.050,0,50
2610,34.000,14.95446,0.050,0,50
2611,56.300,13.80027,0.050,1,17
2612,52.600,13.83458,0.050,1,9
2613,65.300,13.02899,0.050,1,32
2614,8.000,14.93319,0.050,0,50
2615,28.500,14.07589,0.050,0,50
2616,57.200,14.51150,0.050,1,13
2617,60.100,16.33810,0.050,1,24
2618,10.500,14.52735,0.050,0,50
2619,20.500,13.95803,0.050,0,50
2620,64.500,12.95353,0.050,1,20
2621,51.700,14.27766,0.050,1,3
2622,72.500,13.83790,0.050,1,40
2623,16.000,15.18885,0.050,0,50
2624,28.500,14.23229,0.050,0,50
2625,25.500,14.42287,0.050,0,50
2626,9.000,13.59882,0.050,0,50
2627,31.000,14.74796,0.050,0,50
2628,54.100,12.53580,0.050,1,14
2629,55.800,14.67013,0.050,1,7
2630,62.200,15.43661,0.050,1,23
2631,22.500,13.65363,0.050,0,50
2632,23.500,14.83071,0.050,0,50
2633,60.800,16.10768,0.050,1,17
2634,42.500,14.27896,0.050,0,50
2635,52.400,9.24447,0.050,1,6
2636,73.500,14.20042,0.050,1,30
2637,15.000,13.78007,0.050,0,50
2638,69.100,15.32456,0.050,1,34
2639,51.800,13.98568,0.050,1,7
2640,23.000,15.13623,0.050,0,50
2641,57.400,15.38042,0.050,1,16
2642,18.500,13.57653,0.050,0,50
2643,14.500,15.10360,0.050,0,50
2644,26.000,14.50275,0.050,0,50
2645,29.000,15.04862,0.050,0,50
2646,72.000,14.16290,0.050,1,45
2647,12.000,15.82361,0.050,0,50
2648,61.000,16.60985,0.050,1,20
2649,75.500,15.48545,0.050,1,50
2650,22.000,13.89298,0.050,0,50
2651,9.000,15.38360,0.050,0,50
2652,41.500,14.93150,0.050,0,50
2653,10.500,16.62090,0.050,0,50
2654,62.200,12.46159,0.050,1,18
2655,38.500,14.41696,0.050,0,50
2656,13.500,12.89644,0.050,0,50
2657,61.100,14.59698,0.050,1,24
2658,55.600,14.90077,0.050,1,14
2659,58.200,15.58401,0.050,1,18
2660,58.700,15.74477,0.050,1,18
2661,54.700,14.81330,0.050,1,8
2662,40.000,13.91682,0.050,0,50
2663,54.200,15.37599,0.050,1,8
2664,13.000,14.76797,0.050,0,50
2665,9.500,13.62033,0.050,0,50
2666,17.500,13.76508,0.050,0,50
2667,10.500,14.81522,0.050,0,50
2668,11.000,14.57694,0.050,0,50
2669,30.500,13.03054,0.050,0,50
2670,24.500,13.93346,0.050,0,50
2671,54.800,20.01333,0.050,1,7
2672,58.300,13.84331,0.050,1,22
2673,29.500,13.27403,0.050,0,50
2674,21.500,14.81604,0.050,0,50
2675,30.500,14.61702,0.050,0,50
2676,61.100,13.21890,0.050,1,19
2677,6.500,13.88001,0.050,0,50
2678,21.000,13.45220,0.050,0,50
2679,26.500,15.03005,0.050,0,50
2680,54.900,12.33966,0.050,1,11
2681,22.500,15.60001,0.050,0,50
2682,28.500,14.30830,0.050,0,50
2683,18.000,15.05348,0.050,0,50
2684,54.800,13.86735,0.050,1,7
2685,71.300,13.66085,0.050,1,42
2686,20.500,15.11647,0.050,0,50
2687,18.000,14.74960,0.050,0,50
2688,52.900,15.53573,0.050,1,11
2689,56.700,14.33910,0.050,1,23
2690,18.500,15.34735,0.050,0,50
2691,17.000,14.53840,0.050,0,50
2692,28.000,13.70452,0.050,0,50
2693,64.000,14.13199,0.050,1,45
2694,53.900,12.77082,0.050,1,11
2695,34.000,15.02935,0.050,0,50
2696,10.500,14.46003,0.050,0,50
2697,58.700,13.86565,0.050,1,43
2698,25.000,15.12185,0.050,0,50
2699,52.200,16.20792,0.050,1,13
2700,66.400,16.69328,0.050,1,31
2701,63.400,15.16152,0.050,1,26
2702,40.500,13.56181,0.050,0,50
2703,25.000,13.57257,0.050,0,50
2704,5.000,14.68958,0.050,0,50
2705,12.000,15.01833,0.050,0,50
2706,76.100,14.93237,0.050,1,44
2707,53.500,11.75318,0.050,1,5
2708,17.500,14.55929,0.050,0,50
2709,60.700,13.93249,0.050,1,13
2710,54.800,15.95486,0.050,1,12
2711,25.500,14.18850,0.050,0,50
2712,30.500,14.92866,0.050,0,50
2713,8.000,14.23835,0.050,0,50
2714,53.900,13.25525,0.050,1,6
2715,22.500,14.35393,0.050,0,50
2716,38.000,14.89996,0.050,0,50
2717,22.500,14.35587,0.050,0,50
2718,15.000,14.85295,0.050,0,50
2719,54.000,15.62631,0.050,1,10
2720,13.500,14.90445,0.050,0,50
2721,54.600,17.81530,0.050,1,9
2722,17.500,14.27826,0.050,0,50
2723,53.700,16.12822,0.050,1,8
2724,19.000,15.25449,0.050,0,50
2725,57.600,13.11962,0.050,1,9
2726,33.000,14.37969,0.050,0,50
2727,9.000,13.75052,0.050,0,50
2728,26.000,14.02067,0.050,0,50
2729,56.300,15.28170,0.050,1,17
2730,60.000,15.35370,0.050,1,25
2731,57.800,15.68810,0.050,1,12
2732,51.600,14.00358,0.050,1,4
2733,60.400,13.04696,0.050,1,31
2734,18.000,13.80481,0.050,0,50
2735,70.500,14.54276,0.050,1,40
2736,66.200,14.22657,0.050,1,48
2737,28.000,14.89156,0.050,0,50
2738,29.500,14.07138,0.050,0,50
2739,53.600,14.94295,0.050,1,19
2740,52.900,14.21607,0.050,1,16
2741,26.500,14.64013,0.050,0,50
2742,52.000,17.73099,0.050,1,5
2743,37.500,13.27477,0.050,0,50
2744,64.600,13.63957,0.050,1,39
2745,74.700,13.88307,0.050,1,38
2746,17.500,14.19566,0.050,0,50
2747,18.500,13.59387,0.050,0,50
2748,15.500,14.57844,0.050,0,50
2749,57.200,12.11232,0.050,1,13
2750,33.500,14.30068,0.050,0,50
2751,12.000,14.78997,0.050,0,50
2752,54.100,14.34499,0.050,1,14
2753,11.500,15.15677,0.050,0,50
2754,54.600,13.28670,0.050,1,9
2755,25.000,13.43475,0.050,0,50
2756,18.000,14.34923,0.050,0,50
2757,53.800,11.52392,0.050,1,7
2758,41.500,15.32241,0.050,0,50
2759,59.600,12.55733,0.050,1,29
2760,54.400,13.73946,0.050,1,16
2761,16.500,15.08443,0.050,0,50
2762,66.900,13.69472,0.050,1,21
2763,32.000,13.64898,0.050,0,50
2764,24.000,15.03075,0.050,0,50
2765,19.000,13.95699,0.050,0,50
2766,27.000,14.73116,0.050,0,50
2767,56.100,11.59615,0.050,1,9
2768,71.400,13.88661,0.050,1,36
2769,60.100,15.86695,0.050,1,14
2770,19.000,14.15474,0.050,0,50
2771,22.500,14.74531,0.050,0,50
2772,56.300,16.65418,0.050,1,12
2773,57.600,14.54324,0.050,1,14
2774,24.500,14.83136,0.050,0,50
2775,18.000,14.81540,0.050,0,50
2776,13.000,13.76195,0.050,0,50
2777,20.500,16.16167,0.050,0,50
2778,33.500,15.30646,0.050,0,50
2779,54.600,12.20164,0.050,1,24
2780,17.000,14.90497,0.050,0,50
2781,71.400,13.77473,0.050,1,36
2782,52.500,17.69699,0.050,1,5
2783,57.300,13.15334,0.050,1,17
2784,56.700,15.35448,0.050,1,13
2785,17.000,14.30782,0.050,0,50
2786,59.700,13.97522,0.050,1,18
2787,54.200,16.03398,0.050,1,28
2788,71.000,12.47349,0.050,1,25
2789,55.100,16.48142,0.050,1,9
2790,54.000,16.51726,0.050,1,5
2791,40.500,15.00310,0.050,0,50
2792,53.000,14.38099,0.050,1,5
2793,53.700,17.02654,0.050,1,13
2794,28.500,16.06942,0.050,0,50
2795,67.600,15.20530,0.050,1,44
2796,69.300,16.16798,0.050,1,32
2797,27.500,13.65491,0.050,0,50
2798,29.500,14.29323,0.050,0,50
2799,56.800,15.41658,0.050,1,17
2800,53.200,17.07789,0.050,1,18
2801,13.500,15.31633,0.050,0,50
2802,28.000,14.80741,0.050,0,50
2803,21.500,15.23263,0.050,0,50
2804,16.500,15.28053,0.050,0,50
2805,39.000,14.72590,0.050,0,50
2806,56.000,16.31559,0.050,1,15
2807,59.700,15.46241,0.050,1,18
2808,63.500,14.33978,0.050,1,35
2809,52.200,15.56594,0.050,1,3
2810,18.500,14.57893,0.050,0,50
2811,63.500,14.90344,0.050,1,20
2812,22.500,14.48321,0.050,0,50
2813,65.600,16.95662,0.050,1,24
2814,62.000,18.19076,0.050,1,20
2815,20.500,15.18115,0.050,0,50
2816,23.000,14.30316,0.050,0,50
2817,52.900,12.70902,0.050,1,16
2818,52.400,17.28715,0.050,1,11
2819,15.000,15.85360,0.050,0,50
2820,53.000,11.36388,0.050,1,5
2821,59.000,15.73793,0.050,1,20
2822,73.800,15.18068,0.050,1,42
2823,65.500,15.81741,0.050,1,25
2824,2.000,13.85079,0.050,0,50
2825,11.500,14.60820,0.050,0,50
2826,20.500,14.40451,0.050,0,50
2827,66.900,16.53293,0.050,1,31
2828,32.000,13.80903,0.050,0,50
2829,61.500,16.40707,0.050,1,15
2830,71.500,15.47895,0.050,1,45
2831,17.500,15.65367,0.050,0,50
2832,51.200,11.94251,0.050,1,8
